station_id,code,name,zone,latitude,longitude,zone_code,region
4098,STN04098,Station 4098,CR,44.0,102.5,CR,CR
4099,STN04099,Station 4099,KR,44.0,103.0,KR,KR
4100,STN04100,Station 4100,ER,44.0,103.5,ER,ER
4101,STN04101,Station 4101,NCR,44.0,104.0,NCR,NCR
4102,STN04102,Station 4102,NR,44.0,104.5,NR,NR
4103,STN04103,Station 4103,NE,44.0,105.0,NE,NE
4104,STN04104,Station 4104,NF,44.0,105.5,NF,NF
4105,STN04105,Station 4105,NK,44.0,106.0,NK,NK
4106,STN04106,Station 4106,SR,44.0,106.5,SR,SR
4107,STN04107,Station 4107,SCoR,44.0,107.0,SCoR,SCoR
4108,STN04108,Station 4108,SCR,44.0,107.5,SCR,SCR
4109,STN04109,Station 4109,WR,44.0,108.0,WR,WR
4110,STN04110,Station 4110,WCR,44.0,108.5,WCR,WCR
4111,STN04111,Station 4111,CC,44.0,109.0,CC,CC
4112,STN04112,Station 4112,ECoR,44.0,109.5,ECoR,ECoR
4113,STN04113,Station 4113,CR,44.0,110.0,CR,CR
4114,STN04114,Station 4114,KR,44.0,110.5,KR,KR
4115,STN04115,Station 4115,ER,44.0,111.0,ER,ER
4116,STN04116,Station 4116,NCR,44.0,111.5,NCR,NCR
4117,STN04117,Station 4117,NR,44.0,112.0,NR,NR
4118,STN04118,Station 4118,NE,44.0,112.5,NE,NE
4119,STN04119,Station 4119,NF,44.0,113.0,NF,NF
4120,STN04120,Station 4120,NK,44.0,113.5,NK,NK
4121,STN04121,Station 4121,SR,44.0,114.0,SR,SR
4122,STN04122,Station 4122,SCoR,44.0,114.5,SCoR,SCoR
4123,STN04123,Station 4123,SCR,44.0,115.0,SCR,SCR
4124,STN04124,Station 4124,WR,44.0,115.5,WR,WR
4125,STN04125,Station 4125,WCR,44.0,116.0,WCR,WCR
4126,STN04126,Station 4126,CC,44.0,116.5,CC,CC
4127,STN04127,Station 4127,NF,44.5,75.0,NF,NF
4128,STN04128,Station 4128,NK,44.5,75.5,NK,NK
4129,STN04129,Station 4129,SR,44.5,76.0,SR,SR
4130,STN04130,Station 4130,SCoR,44.5,76.5,SCoR,SCoR
4131,STN04131,Station 4131,SCR,44.5,77.0,SCR,SCR
4132,STN04132,Station 4132,WR,44.5,77.5,WR,WR
4133,STN04133,Station 4133,WCR,44.5,78.0,WCR,WCR
4134,STN04134,Station 4134,CC,44.5,78.5,CC,CC
4135,STN04135,Station 4135,ECoR,44.5,79.0,ECoR,ECoR
4136,STN04136,Station 4136,CR,44.5,79.5,CR,CR
4137,STN04137,Station 4137,KR,44.5,80.0,KR,KR
4138,STN04138,Station 4138,ER,44.5,80.5,ER,ER
4139,STN04139,Station 4139,NCR,44.5,81.0,NCR,NCR
4140,STN04140,Station 4140,NR,44.5,81.5,NR,NR
4141,STN04141,Station 4141,NE,44.5,82.0,NE,NE
4142,STN04142,Station 4142,NF,44.5,82.5,NF,NF
4143,STN04143,Station 4143,NK,44.5,83.0,NK,NK
4144,STN04144,Station 4144,SR,44.5,83.5,SR,SR
4145,STN04145,Station 4145,SCoR,44.5,84.0,SCoR,SCoR
4146,STN04146,Station 4146,SCR,44.5,84.5,SCR,SCR
4147,STN04147,Station 4147,WR,44.5,85.0,WR,WR
4148,STN04148,Station 4148,WCR,44.5,85.5,WCR,WCR
4149,STN04149,Station 4149,CC,44.5,86.0,CC,CC
4150,STN04150,Station 4150,ECoR,44.5,86.5,ECoR,ECoR
4151,STN04151,Station 4151,CR,44.5,87.0,CR,CR
4152,STN04152,Station 4152,KR,44.5,87.5,KR,KR
4153,STN04153,Station 4153,ER,44.5,88.0,ER,ER
4154,STN04154,Station 4154,NCR,44.5,88.5,NCR,NCR
4155,STN04155,Station 4155,NR,44.5,89.0,NR,NR
4156,STN04156,Station 4156,NE,44.5,89.5,NE,NE
4157,STN04157,Station 4157,NF,44.5,90.0,NF,NF
4158,STN04158,Station 4158,NK,44.5,90.5,NK,NK
4159,STN04159,Station 4159,SR,44.5,91.0,SR,SR
4160,STN04160,Station 4160,SCoR,44.5,91.5,SCoR,SCoR
4161,STN04161,Station 4161,SCR,44.5,92.0,SCR,SCR
4162,STN04162,Station 4162,WR,44.5,92.5,WR,WR
4163,STN04163,Station 4163,WCR,44.5,93.0,WCR,WCR
4164,STN04164,Station 4164,CC,44.5,93.5,CC,CC
4165,STN04165,Station 4165,ECoR,44.5,94.0,ECoR,ECoR
4166,STN04166,Station 4166,CR,44.5,94.5,CR,CR
4167,STN04167,Station 4167,KR,44.5,95.0,KR,KR
4168,STN04168,Station 4168,ER,44.5,95.5,ER,ER
4169,STN04169,Station 4169,NCR,44.5,96.0,NCR,NCR
4170,STN04170,Station 4170,NR,44.5,96.5,NR,NR
4171,STN04171,Station 4171,NE,44.5,97.0,NE,NE
4172,STN04172,Station 4172,NF,44.5,97.5,NF,NF
4173,STN04173,Station 4173,NK,44.5,98.0,NK,NK
4174,STN04174,Station 4174,SR,44.5,98.5,SR,SR
4175,STN04175,Station 4175,SCoR,44.5,99.0,SCoR,SCoR
4176,STN04176,Station 4176,SCR,44.5,99.5,SCR,SCR
4177,STN04177,Station 4177,WR,44.5,100.0,WR,WR
4178,STN04178,Station 4178,WCR,44.5,100.5,WCR,WCR
4179,STN04179,Station 4179,CC,44.5,101.0,CC,CC
4180,STN04180,Station 4180,ECoR,44.5,101.5,ECoR,ECoR
4181,STN04181,Station 4181,CR,44.5,102.0,CR,CR
4182,STN04182,Station 4182,KR,44.5,102.5,KR,KR
4183,STN04183,Station 4183,ER,44.5,103.0,ER,ER
4184,STN04184,Station 4184,NCR,44.5,103.5,NCR,NCR
4185,STN04185,Station 4185,NR,44.5,104.0,NR,NR
4186,STN04186,Station 4186,NE,44.5,104.5,NE,NE
4187,STN04187,Station 4187,NF,44.5,105.0,NF,NF
4188,STN04188,Station 4188,NK,44.5,105.5,NK,NK
4189,STN04189,Station 4189,SR,44.5,106.0,SR,SR
4190,STN04190,Station 4190,SCoR,44.5,106.5,SCoR,SCoR
4191,STN04191,Station 4191,SCR,44.5,107.0,SCR,SCR
4192,STN04192,Station 4192,WR,44.5,107.5,WR,WR
4193,STN04193,Station 4193,WCR,44.5,108.0,WCR,WCR
4194,STN04194,Station 4194,CC,44.5,108.5,CC,CC
4195,STN04195,Station 4195,ECoR,44.5,109.0,ECoR,ECoR
4196,STN04196,Station 4196,CR,44.5,109.5,CR,CR
4197,STN04197,Station 4197,KR,44.5,110.0,KR,KR
4198,STN04198,Station 4198,ER,44.5,110.5,ER,ER
4199,STN04199,Station 4199,NCR,44.5,111.0,NCR,NCR
4200,STN04200,Station 4200,NR,44.5,111.5,NR,NR
4201,STN04201,Station 4201,NE,44.5,112.0,NE,NE
4202,STN04202,Station 4202,NF,44.5,112.5,NF,NF
4203,STN04203,Station 4203,NK,44.5,113.0,NK,NK
4204,STN04204,Station 4204,SR,44.5,113.5,SR,SR
4205,STN04205,Station 4205,SCoR,44.5,114.0,SCoR,SCoR
4206,STN04206,Station 4206,SCR,44.5,114.5,SCR,SCR
4207,STN04207,Station 4207,WR,44.5,115.0,WR,WR
4208,STN04208,Station 4208,WCR,44.5,115.5,WCR,WCR
4209,STN04209,Station 4209,CC,44.5,116.0,CC,CC
4210,STN04210,Station 4210,ECoR,44.5,116.5,ECoR,ECoR
4211,STN04211,Station 4211,NK,45.0,75.0,NK,NK
4212,STN04212,Station 4212,SR,45.0,75.5,SR,SR
4213,STN04213,Station 4213,SCoR,45.0,76.0,SCoR,SCoR
4214,STN04214,Station 4214,SCR,45.0,76.5,SCR,SCR
4215,STN04215,Station 4215,WR,45.0,77.0,WR,WR
4216,STN04216,Station 4216,WCR,45.0,77.5,WCR,WCR
4217,STN04217,Station 4217,CC,45.0,78.0,CC,CC
4218,STN04218,Station 4218,ECoR,45.0,78.5,ECoR,ECoR
4219,STN04219,Station 4219,CR,45.0,79.0,CR,CR
4220,STN04220,Station 4220,KR,45.0,79.5,KR,KR
4221,STN04221,Station 4221,ER,45.0,80.0,ER,ER
4222,STN04222,Station 4222,NCR,45.0,80.5,NCR,NCR
4223,STN04223,Station 4223,NR,45.0,81.0,NR,NR
4224,STN04224,Station 4224,NE,45.0,81.5,NE,NE
4225,STN04225,Station 4225,NF,45.0,82.0,NF,NF
4226,STN04226,Station 4226,NK,45.0,82.5,NK,NK
4227,STN04227,Station 4227,SR,45.0,83.0,SR,SR
4228,STN04228,Station 4228,SCoR,45.0,83.5,SCoR,SCoR
4229,STN04229,Station 4229,SCR,45.0,84.0,SCR,SCR
4230,STN04230,Station 4230,WR,45.0,84.5,WR,WR
4231,STN04231,Station 4231,WCR,45.0,85.0,WCR,WCR
4232,STN04232,Station 4232,CC,45.0,85.5,CC,CC
4233,STN04233,Station 4233,ECoR,45.0,86.0,ECoR,ECoR
4234,STN04234,Station 4234,CR,45.0,86.5,CR,CR
4235,STN04235,Station 4235,KR,45.0,87.0,KR,KR
4236,STN04236,Station 4236,ER,45.0,87.5,ER,ER
4237,STN04237,Station 4237,NCR,45.0,88.0,NCR,NCR
4238,STN04238,Station 4238,NR,45.0,88.5,NR,NR
4239,STN04239,Station 4239,NE,45.0,89.0,NE,NE
4240,STN04240,Station 4240,NF,45.0,89.5,NF,NF
4241,STN04241,Station 4241,NK,45.0,90.0,NK,NK
4242,STN04242,Station 4242,SR,45.0,90.5,SR,SR
4243,STN04243,Station 4243,SCoR,45.0,91.0,SCoR,SCoR
4244,STN04244,Station 4244,SCR,45.0,91.5,SCR,SCR
4245,STN04245,Station 4245,WR,45.0,92.0,WR,WR
4246,STN04246,Station 4246,WCR,45.0,92.5,WCR,WCR
4247,STN04247,Station 4247,CC,45.0,93.0,CC,CC
4248,STN04248,Station 4248,ECoR,45.0,93.5,ECoR,ECoR
4249,STN04249,Station 4249,CR,45.0,94.0,CR,CR
4250,STN04250,Station 4250,KR,45.0,94.5,KR,KR
4251,STN04251,Station 4251,ER,45.0,95.0,ER,ER
4252,STN04252,Station 4252,NCR,45.0,95.5,NCR,NCR
4253,STN04253,Station 4253,NR,45.0,96.0,NR,NR
4254,STN04254,Station 4254,NE,45.0,96.5,NE,NE
4255,STN04255,Station 4255,NF,45.0,97.0,NF,NF
4256,STN04256,Station 4256,NK,45.0,97.5,NK,NK
4257,STN04257,Station 4257,SR,45.0,98.0,SR,SR
4258,STN04258,Station 4258,SCoR,45.0,98.5,SCoR,SCoR
4259,STN04259,Station 4259,SCR,45.0,99.0,SCR,SCR
4260,STN04260,Station 4260,WR,45.0,99.5,WR,WR
4261,STN04261,Station 4261,WCR,45.0,100.0,WCR,WCR
4262,STN04262,Station 4262,CC,45.0,100.5,CC,CC
4263,STN04263,Station 4263,ECoR,45.0,101.0,ECoR,ECoR
4264,STN04264,Station 4264,CR,45.0,101.5,CR,CR
4265,STN04265,Station 4265,KR,45.0,102.0,KR,KR
4266,STN04266,Station 4266,ER,45.0,102.5,ER,ER
4267,STN04267,Station 4267,NCR,45.0,103.0,NCR,NCR
4268,STN04268,Station 4268,NR,45.0,103.5,NR,NR
4269,STN04269,Station 4269,NE,45.0,104.0,NE,NE
4270,STN04270,Station 4270,NF,45.0,104.5,NF,NF
4271,STN04271,Station 4271,NK,45.0,105.0,NK,NK
4272,STN04272,Station 4272,SR,45.0,105.5,SR,SR
4273,STN04273,Station 4273,SCoR,45.0,106.0,SCoR,SCoR
4274,STN04274,Station 4274,SCR,45.0,106.5,SCR,SCR
4275,STN04275,Station 4275,WR,45.0,107.0,WR,WR
4276,STN04276,Station 4276,WCR,45.0,107.5,WCR,WCR
4277,STN04277,Station 4277,CC,45.0,108.0,CC,CC
4278,STN04278,Station 4278,ECoR,45.0,108.5,ECoR,ECoR
4279,STN04279,Station 4279,CR,45.0,109.0,CR,CR
4280,STN04280,Station 4280,KR,45.0,109.5,KR,KR
4281,STN04281,Station 4281,ER,45.0,110.0,ER,ER
4282,STN04282,Station 4282,NCR,45.0,110.5,NCR,NCR
4283,STN04283,Station 4283,NR,45.0,111.0,NR,NR
4284,STN04284,Station 4284,NE,45.0,111.5,NE,NE
4285,STN04285,Station 4285,NF,45.0,112.0,NF,NF
4286,STN04286,Station 4286,NK,45.0,112.5,NK,NK
4287,STN04287,Station 4287,SR,45.0,113.0,SR,SR
4288,STN04288,Station 4288,SCoR,45.0,113.5,SCoR,SCoR
4289,STN04289,Station 4289,SCR,45.0,114.0,SCR,SCR
4290,STN04290,Station 4290,WR,45.0,114.5,WR,WR
4291,STN04291,Station 4291,WCR,45.0,115.0,WCR,WCR
4292,STN04292,Station 4292,CC,45.0,115.5,CC,CC
4293,STN04293,Station 4293,ECoR,45.0,116.0,ECoR,ECoR
4294,STN04294,Station 4294,CR,45.0,116.5,CR,CR
4295,STN04295,Station 4295,SR,45.5,75.0,SR,SR
4296,STN04296,Station 4296,SCoR,45.5,75.5,SCoR,SCoR
4297,STN04297,Station 4297,SCR,45.5,76.0,SCR,SCR
4298,STN04298,Station 4298,WR,45.5,76.5,WR,WR
4299,STN04299,Station 4299,WCR,45.5,77.0,WCR,WCR
4300,STN04300,Station 4300,CC,45.5,77.5,CC,CC
4301,STN04301,Station 4301,ECoR,45.5,78.0,ECoR,ECoR
4302,STN04302,Station 4302,CR,45.5,78.5,CR,CR
4303,STN04303,Station 4303,KR,45.5,79.0,KR,KR
4304,STN04304,Station 4304,ER,45.5,79.5,ER,ER
4305,STN04305,Station 4305,NCR,45.5,80.0,NCR,NCR
4306,STN04306,Station 4306,NR,45.5,80.5,NR,NR
4307,STN04307,Station 4307,NE,45.5,81.0,NE,NE
4308,STN04308,Station 4308,NF,45.5,81.5,NF,NF
4309,STN04309,Station 4309,NK,45.5,82.0,NK,NK
4310,STN04310,Station 4310,SR,45.5,82.5,SR,SR
4311,STN04311,Station 4311,SCoR,45.5,83.0,SCoR,SCoR
4312,STN04312,Station 4312,SCR,45.5,83.5,SCR,SCR
4313,STN04313,Station 4313,WR,45.5,84.0,WR,WR
4314,STN04314,Station 4314,WCR,45.5,84.5,WCR,WCR
4315,STN04315,Station 4315,CC,45.5,85.0,CC,CC
4316,STN04316,Station 4316,ECoR,45.5,85.5,ECoR,ECoR
4317,STN04317,Station 4317,CR,45.5,86.0,CR,CR
4318,STN04318,Station 4318,KR,45.5,86.5,KR,KR
4319,STN04319,Station 4319,ER,45.5,87.0,ER,ER
4320,STN04320,Station 4320,NCR,45.5,87.5,NCR,NCR
4321,STN04321,Station 4321,NR,45.5,88.0,NR,NR
4322,STN04322,Station 4322,NE,45.5,88.5,NE,NE
4323,STN04323,Station 4323,NF,45.5,89.0,NF,NF
4324,STN04324,Station 4324,NK,45.5,89.5,NK,NK
4325,STN04325,Station 4325,SR,45.5,90.0,SR,SR
4326,STN04326,Station 4326,SCoR,45.5,90.5,SCoR,SCoR
4327,STN04327,Station 4327,SCR,45.5,91.0,SCR,SCR
4328,STN04328,Station 4328,WR,45.5,91.5,WR,WR
4329,STN04329,Station 4329,WCR,45.5,92.0,WCR,WCR
4330,STN04330,Station 4330,CC,45.5,92.5,CC,CC
4331,STN04331,Station 4331,ECoR,45.5,93.0,ECoR,ECoR
4332,STN04332,Station 4332,CR,45.5,93.5,CR,CR
4333,STN04333,Station 4333,KR,45.5,94.0,KR,KR
4334,STN04334,Station 4334,ER,45.5,94.5,ER,ER
4335,STN04335,Station 4335,NCR,45.5,95.0,NCR,NCR
4336,STN04336,Station 4336,NR,45.5,95.5,NR,NR
4337,STN04337,Station 4337,NE,45.5,96.0,NE,NE
4338,STN04338,Station 4338,NF,45.5,96.5,NF,NF
4339,STN04339,Station 4339,NK,45.5,97.0,NK,NK
4340,STN04340,Station 4340,SR,45.5,97.5,SR,SR
4341,STN04341,Station 4341,SCoR,45.5,98.0,SCoR,SCoR
4342,STN04342,Station 4342,SCR,45.5,98.5,SCR,SCR
4343,STN04343,Station 4343,WR,45.5,99.0,WR,WR
4344,STN04344,Station 4344,WCR,45.5,99.5,WCR,WCR
4345,STN04345,Station 4345,CC,45.5,100.0,CC,CC
4346,STN04346,Station 4346,ECoR,45.5,100.5,ECoR,ECoR
4347,STN04347,Station 4347,CR,45.5,101.0,CR,CR
4348,STN04348,Station 4348,KR,45.5,101.5,KR,KR
4349,STN04349,Station 4349,ER,45.5,102.0,ER,ER
4350,STN04350,Station 4350,NCR,45.5,102.5,NCR,NCR
4351,STN04351,Station 4351,NR,45.5,103.0,NR,NR
4352,STN04352,Station 4352,NE,45.5,103.5,NE,NE
4353,STN04353,Station 4353,NF,45.5,104.0,NF,NF
4354,STN04354,Station 4354,NK,45.5,104.5,NK,NK
4355,STN04355,Station 4355,SR,45.5,105.0,SR,SR
4356,STN04356,Station 4356,SCoR,45.5,105.5,SCoR,SCoR
4357,STN04357,Station 4357,SCR,45.5,106.0,SCR,SCR
4358,STN04358,Station 4358,WR,45.5,106.5,WR,WR
4359,STN04359,Station 4359,WCR,45.5,107.0,WCR,WCR
4360,STN04360,Station 4360,CC,45.5,107.5,CC,CC
4361,STN04361,Station 4361,ECoR,45.5,108.0,ECoR,ECoR
4362,STN04362,Station 4362,CR,45.5,108.5,CR,CR
4363,STN04363,Station 4363,KR,45.5,109.0,KR,KR
4364,STN04364,Station 4364,ER,45.5,109.5,ER,ER
4365,STN04365,Station 4365,NCR,45.5,110.0,NCR,NCR
4366,STN04366,Station 4366,NR,45.5,110.5,NR,NR
4367,STN04367,Station 4367,NE,45.5,111.0,NE,NE
4368,STN04368,Station 4368,NF,45.5,111.5,NF,NF
4369,STN04369,Station 4369,NK,45.5,112.0,NK,NK
4370,STN04370,Station 4370,SR,45.5,112.5,SR,SR
4371,STN04371,Station 4371,SCoR,45.5,113.0,SCoR,SCoR
4372,STN04372,Station 4372,SCR,45.5,113.5,SCR,SCR
4373,STN04373,Station 4373,WR,45.5,114.0,WR,WR
4374,STN04374,Station 4374,WCR,45.5,114.5,WCR,WCR
4375,STN04375,Station 4375,CC,45.5,115.0,CC,CC
4376,STN04376,Station 4376,ECoR,45.5,115.5,ECoR,ECoR
4377,STN04377,Station 4377,CR,45.5,116.0,CR,CR
4378,STN04378,Station 4378,KR,45.5,116.5,KR,KR
4379,STN04379,Station 4379,SCoR,46.0,75.0,SCoR,SCoR
4380,STN04380,Station 4380,SCR,46.0,75.5,SCR,SCR
4381,STN04381,Station 4381,WR,46.0,76.0,WR,WR
4382,STN04382,Station 4382,WCR,46.0,76.5,WCR,WCR
4383,STN04383,Station 4383,CC,46.0,77.0,CC,CC
4384,STN04384,Station 4384,ECoR,46.0,77.5,ECoR,ECoR
4385,STN04385,Station 4385,CR,46.0,78.0,CR,CR
4386,STN04386,Station 4386,KR,46.0,78.5,KR,KR
4387,STN04387,Station 4387,ER,46.0,79.0,ER,ER
4388,STN04388,Station 4388,NCR,46.0,79.5,NCR,NCR
4389,STN04389,Station 4389,NR,46.0,80.0,NR,NR
4390,STN04390,Station 4390,NE,46.0,80.5,NE,NE
4391,STN04391,Station 4391,NF,46.0,81.0,NF,NF
4392,STN04392,Station 4392,NK,46.0,81.5,NK,NK
4393,STN04393,Station 4393,SR,46.0,82.0,SR,SR
4394,STN04394,Station 4394,SCoR,46.0,82.5,SCoR,SCoR
4395,STN04395,Station 4395,SCR,46.0,83.0,SCR,SCR
4396,STN04396,Station 4396,WR,46.0,83.5,WR,WR
4397,STN04397,Station 4397,WCR,46.0,84.0,WCR,WCR
4398,STN04398,Station 4398,CC,46.0,84.5,CC,CC
4399,STN04399,Station 4399,ECoR,46.0,85.0,ECoR,ECoR
4400,STN04400,Station 4400,CR,46.0,85.5,CR,CR
4401,STN04401,Station 4401,KR,46.0,86.0,KR,KR
4402,STN04402,Station 4402,ER,46.0,86.5,ER,ER
4403,STN04403,Station 4403,NCR,46.0,87.0,NCR,NCR
4404,STN04404,Station 4404,NR,46.0,87.5,NR,NR
4405,STN04405,Station 4405,NE,46.0,88.0,NE,NE
4406,STN04406,Station 4406,NF,46.0,88.5,NF,NF
4407,STN04407,Station 4407,NK,46.0,89.0,NK,NK
4408,STN04408,Station 4408,SR,46.0,89.5,SR,SR
4409,STN04409,Station 4409,SCoR,46.0,90.0,SCoR,SCoR
4410,STN04410,Station 4410,SCR,46.0,90.5,SCR,SCR
4411,STN04411,Station 4411,WR,46.0,91.0,WR,WR
4412,STN04412,Station 4412,WCR,46.0,91.5,WCR,WCR
4413,STN04413,Station 4413,CC,46.0,92.0,CC,CC
4414,STN04414,Station 4414,ECoR,46.0,92.5,ECoR,ECoR
4415,STN04415,Station 4415,CR,46.0,93.0,CR,CR
4416,STN04416,Station 4416,KR,46.0,93.5,KR,KR
4417,STN04417,Station 4417,ER,46.0,94.0,ER,ER
4418,STN04418,Station 4418,NCR,46.0,94.5,NCR,NCR
4419,STN04419,Station 4419,NR,46.0,95.0,NR,NR
4420,STN04420,Station 4420,NE,46.0,95.5,NE,NE
4421,STN04421,Station 4421,NF,46.0,96.0,NF,NF
4422,STN04422,Station 4422,NK,46.0,96.5,NK,NK
4423,STN04423,Station 4423,SR,46.0,97.0,SR,SR
4424,STN04424,Station 4424,SCoR,46.0,97.5,SCoR,SCoR
4425,STN04425,Station 4425,SCR,46.0,98.0,SCR,SCR
4426,STN04426,Station 4426,WR,46.0,98.5,WR,WR
4427,STN04427,Station 4427,WCR,46.0,99.0,WCR,WCR
4428,STN04428,Station 4428,CC,46.0,99.5,CC,CC
4429,STN04429,Station 4429,ECoR,46.0,100.0,ECoR,ECoR
4430,STN04430,Station 4430,CR,46.0,100.5,CR,CR
4431,STN04431,Station 4431,KR,46.0,101.0,KR,KR
4432,STN04432,Station 4432,ER,46.0,101.5,ER,ER
4433,STN04433,Station 4433,NCR,46.0,102.0,NCR,NCR
4434,STN04434,Station 4434,NR,46.0,102.5,NR,NR
4435,STN04435,Station 4435,NE,46.0,103.0,NE,NE
4436,STN04436,Station 4436,NF,46.0,103.5,NF,NF
4437,STN04437,Station 4437,NK,46.0,104.0,NK,NK
4438,STN04438,Station 4438,SR,46.0,104.5,SR,SR
4439,STN04439,Station 4439,SCoR,46.0,105.0,SCoR,SCoR
4440,STN04440,Station 4440,SCR,46.0,105.5,SCR,SCR
4441,STN04441,Station 4441,WR,46.0,106.0,WR,WR
4442,STN04442,Station 4442,WCR,46.0,106.5,WCR,WCR
4443,STN04443,Station 4443,CC,46.0,107.0,CC,CC
4444,STN04444,Station 4444,ECoR,46.0,107.5,ECoR,ECoR
4445,STN04445,Station 4445,CR,46.0,108.0,CR,CR
4446,STN04446,Station 4446,KR,46.0,108.5,KR,KR
4447,STN04447,Station 4447,ER,46.0,109.0,ER,ER
4448,STN04448,Station 4448,NCR,46.0,109.5,NCR,NCR
4449,STN04449,Station 4449,NR,46.0,110.0,NR,NR
4450,STN04450,Station 4450,NE,46.0,110.5,NE,NE
4451,STN04451,Station 4451,NF,46.0,111.0,NF,NF
4452,STN04452,Station 4452,NK,46.0,111.5,NK,NK
4453,STN04453,Station 4453,SR,46.0,112.0,SR,SR
4454,STN04454,Station 4454,SCoR,46.0,112.5,SCoR,SCoR
4455,STN04455,Station 4455,SCR,46.0,113.0,SCR,SCR
4456,STN04456,Station 4456,WR,46.0,113.5,WR,WR
4457,STN04457,Station 4457,WCR,46.0,114.0,WCR,WCR
4458,STN04458,Station 4458,CC,46.0,114.5,CC,CC
4459,STN04459,Station 4459,ECoR,46.0,115.0,ECoR,ECoR
4460,STN04460,Station 4460,CR,46.0,115.5,CR,CR
4461,STN04461,Station 4461,KR,46.0,116.0,KR,KR
4462,STN04462,Station 4462,ER,46.0,116.5,ER,ER
4463,STN04463,Station 4463,SCR,46.5,75.0,SCR,SCR
4464,STN04464,Station 4464,WR,46.5,75.5,WR,WR
4465,STN04465,Station 4465,WCR,46.5,76.0,WCR,WCR
4466,STN04466,Station 4466,CC,46.5,76.5,CC,CC
4467,STN04467,Station 4467,ECoR,46.5,77.0,ECoR,ECoR
4468,STN04468,Station 4468,CR,46.5,77.5,CR,CR
4469,STN04469,Station 4469,KR,46.5,78.0,KR,KR
4470,STN04470,Station 4470,ER,46.5,78.5,ER,ER
4471,STN04471,Station 4471,NCR,46.5,79.0,NCR,NCR
4472,STN04472,Station 4472,NR,46.5,79.5,NR,NR
4473,STN04473,Station 4473,NE,46.5,80.0,NE,NE
4474,STN04474,Station 4474,NF,46.5,80.5,NF,NF
4475,STN04475,Station 4475,NK,46.5,81.0,NK,NK
4476,STN04476,Station 4476,SR,46.5,81.5,SR,SR
4477,STN04477,Station 4477,SCoR,46.5,82.0,SCoR,SCoR
4478,STN04478,Station 4478,SCR,46.5,82.5,SCR,SCR
4479,STN04479,Station 4479,WR,46.5,83.0,WR,WR
4480,STN04480,Station 4480,WCR,46.5,83.5,WCR,WCR
4481,STN04481,Station 4481,CC,46.5,84.0,CC,CC
4482,STN04482,Station 4482,ECoR,46.5,84.5,ECoR,ECoR
4483,STN04483,Station 4483,CR,46.5,85.0,CR,CR
4484,STN04484,Station 4484,KR,46.5,85.5,KR,KR
4485,STN04485,Station 4485,ER,46.5,86.0,ER,ER
4486,STN04486,Station 4486,NCR,46.5,86.5,NCR,NCR
4487,STN04487,Station 4487,NR,46.5,87.0,NR,NR
4488,STN04488,Station 4488,NE,46.5,87.5,NE,NE
4489,STN04489,Station 4489,NF,46.5,88.0,NF,NF
4490,STN04490,Station 4490,NK,46.5,88.5,NK,NK
4491,STN04491,Station 4491,SR,46.5,89.0,SR,SR
4492,STN04492,Station 4492,SCoR,46.5,89.5,SCoR,SCoR
4493,STN04493,Station 4493,SCR,46.5,90.0,SCR,SCR
4494,STN04494,Station 4494,WR,46.5,90.5,WR,WR
4495,STN04495,Station 4495,WCR,46.5,91.0,WCR,WCR
4496,STN04496,Station 4496,CC,46.5,91.5,CC,CC
4497,STN04497,Station 4497,ECoR,46.5,92.0,ECoR,ECoR
4498,STN04498,Station 4498,CR,46.5,92.5,CR,CR
4499,STN04499,Station 4499,KR,46.5,93.0,KR,KR
4500,STN04500,Station 4500,ER,46.5,93.5,ER,ER
4501,STN04501,Station 4501,NCR,46.5,94.0,NCR,NCR
4502,STN04502,Station 4502,NR,46.5,94.5,NR,NR
4503,STN04503,Station 4503,NE,46.5,95.0,NE,NE
4504,STN04504,Station 4504,NF,46.5,95.5,NF,NF
4505,STN04505,Station 4505,NK,46.5,96.0,NK,NK
4506,STN04506,Station 4506,SR,46.5,96.5,SR,SR
4507,STN04507,Station 4507,SCoR,46.5,97.0,SCoR,SCoR
4508,STN04508,Station 4508,SCR,46.5,97.5,SCR,SCR
4509,STN04509,Station 4509,WR,46.5,98.0,WR,WR
4510,STN04510,Station 4510,WCR,46.5,98.5,WCR,WCR
4511,STN04511,Station 4511,CC,46.5,99.0,CC,CC
4512,STN04512,Station 4512,ECoR,46.5,99.5,ECoR,ECoR
4513,STN04513,Station 4513,CR,46.5,100.0,CR,CR
4514,STN04514,Station 4514,KR,46.5,100.5,KR,KR
4515,STN04515,Station 4515,ER,46.5,101.0,ER,ER
4516,STN04516,Station 4516,NCR,46.5,101.5,NCR,NCR
4517,STN04517,Station 4517,NR,46.5,102.0,NR,NR
4518,STN04518,Station 4518,NE,46.5,102.5,NE,NE
4519,STN04519,Station 4519,NF,46.5,103.0,NF,NF
4520,STN04520,Station 4520,NK,46.5,103.5,NK,NK
4521,STN04521,Station 4521,SR,46.5,104.0,SR,SR
4522,STN04522,Station 4522,SCoR,46.5,104.5,SCoR,SCoR
4523,STN04523,Station 4523,SCR,46.5,105.0,SCR,SCR
4524,STN04524,Station 4524,WR,46.5,105.5,WR,WR
4525,STN04525,Station 4525,WCR,46.5,106.0,WCR,WCR
4526,STN04526,Station 4526,CC,46.5,106.5,CC,CC
4527,STN04527,Station 4527,ECoR,46.5,107.0,ECoR,ECoR
